INDEX,LABEL
東西還是好東西。，外形外觀：一塊鋁切出來的東西，手感就很好。，，散熱性能：基本都沒什麼發燙過。，，其他特色：電池超級耐用，充一次電基本上辦公兩天都可以。，還可以裝個虛擬機，直接裝個win11玩一下。,0
小巧便攜，顏色也十分好看，反映比較快，最重要的是很多東西都能與手機同步！nice ！,0
音質效果絕了 很流暢 外觀是我想要的樣子 高大上 不像別人說的很重 就算帶出去也很方便 很滿意,0
一直都非常喜歡Mac的設計，iPhone和mac的互動也很舒服，M1芯片真的很省電，辦公室用了一整天才掉20多的電，可惜Mac os兼容性真的很差，辦公室和家裡的打印機都沒有辦法鏈接，又不能使用windows，系統還需要熟悉。,0
使用了蘋果聯名會員後，購買這款很超值。電腦配置頂呱呱，但更驚喜的是京東的無憂售後服務，十分nice。這個很好用，推薦大家使用。,0
好看，一開始覺得劉海丑，但是其實還好，很容易被忽略，而且邊框窄了很多，屏幕感覺大了些。手感真的很好。,0
寶貝收到了，非常不錯的，贊一個，推薦朋友們去買一個體驗一下 ！非常給力的生產力工具！，屏幕效果：非常清楚，散熱性能：非常不錯，外形外觀：漂亮,0
MacBook yyds 設計非常人性化，充滿科技范，小屏幕科技感十足，操作也跟便捷，藍牙連接也很快，送的鼠標也非常好用,0
電腦外觀真的是好看，，一直都想買，很心動，只可惜蘋果的系統不能直接用CAD軟件,0
蘋果的質感一直很好，開始會怕小屏幕看著累，拿到手感覺小的也挺好的，對於女生來說攜帶方便,0
運行速度：運行速度不用想，超級快。，屏幕效果：用了蘋果的再也不想用其他的了。，散熱性能：散熱效果也好，輸出視頻有點聲音會發熱。，外形外觀：外觀沒得說特別好看。，輕薄程度：很輕一拿就走特別好。,0
看了很久中午下單了，沒有後悔，做工質量不用說，非常棒，體驗那也是非常的好！就像一個藝術品，性能真的很強進的！沒有卡頓，非常滿意！,0
超輕小巧，便攜情況，運行迅速，散熱較好，打遊戲也不卡，非常適合家庭學習使用,0
種草很久的一款筆記本，心動了很久，終於在618入手了。包裝完好，快遞小哥送貨非常及時，機器運行也很流暢，使用起來很方便，完全感覺不出任何不兼容問題。,0
灰常喜歡，真的很滿意，我11點收到貨，49個電，陸陸續續玩到半夜，下軟件看視頻聽音樂還沒有放乾淨，竟然還有12個電?，外觀還是依舊的好看，我個人很喜歡方方正正的這種，物流也很快，京東保護的很好，三層包裝,0
一直想買一款蘋果筆記本，主要是平時工作電腦和手機都是蘋果系統，很方便，用著也習慣，但是自己對硬件不是很瞭解，一直不知買哪款更好。朋友推薦了這款，很棒！辦公，剪輯都ok,0
很棒，很喜歡，顯示細膩，系統順滑，是蘋果的風格，永遠滴神，京東買很放心(o^^o),0
現在蘋果的品控就這麼樣了嗎？,0
完美，我的2015款pro可以退休在家用了，其實15沒有什麼問題，依舊運行順暢，自己換了1T固態，速度也飛一樣，畢竟用了5年了，不喜歡了，換個新款，確實驚艷，完美,0
下單後京東發貨很快次日達，京東快遞小哥也非常熱情，不錯，我現還在慢慢適應蘋果iOS的過程中。一直非常信賴京東的品質，購買大件一直以來也只選京東，很滿意！,0
整體感覺很好！還沒查是不是正品，不過沒有使用過的痕跡！相信京東不會發二手貨！一直是京東的忠實粉絲！現在大件商品都會從京東購買！相信他們的服務和快遞！這是我第一個蘋果電腦還需要學習一下，後邊在寫信用心得。,0
上台電腦是15款的MacBook pro ，用了7年依然流暢無比。，但是為了體驗更好的m1芯片，今年還是入手了這台。，幾天使用下來非常爽，明顯感覺軟件打開和處理速度上了新的高度。，屏幕也很清晰，雖然我經常外接顯示器辦公。，聲音清晰明亮有層次感，一向的高水準。 ，最讓我滿意的是功耗控制的很棒，以前電腦動不動就風扇呼呼響。這個安靜的讓人不敢相信。溫度基本在34-36度左右。一點不燙手。，總之很棒，這台估計可以陪伴8-10年了。 ，京東的產品和服務也是很讚的，雖然貴一點但是讓人放心，所以大件產品還是這裡購買。,0
很好的本，用蘋果手機習慣的人上手特別快，系統也很穩定，使用過程很流暢，配合蘋果手機使用互相傳送文件簡直不要太方便，很輕便.,0
相信京東商城！快遞神速，設備高端大氣上檔次，不會用還得多研究,0
"品質保證，質量保證，做工精細。包裝嚴實，無破損，無開封。原裝正品保證。第一次購買蘋果電腦，主要是看中它的輕便，續航時間長。視頻編輯等功能。才購入蘋果電腦。此款M1芯片的運行速度不錯，顯示效果不錯。唯一的就是APP少了點，等後期看看支持M1芯片的程序了。總的來說商務辦公是完全沒有問題的。
，超級好用，蘋果的確實很牛?哈哈，買對了，真的是一分價錢一分貨，質量好，速度快M1我選對你嘍！大愛大愛，喜歡趕緊下手吧～
，趁著搞活動便宜了不少，感覺自己賺大啦哈?
，你好好愛它，它一定會給你大大的回報?
，作圖設計繪畫追劇一應俱全，而且這屏幕挑不出第二家",0
心儀已久的終於買到了。，使用起來比我16版的macpro好用多了。，飛一樣的感覺。，就是稍微重了一些。，接口豐富，用起來特別好用。,0
做工 系統都非常好，對比前一代除了劉海屏問題 其他都提升非常明顯，希望下一代可以弄真正的全面屏 估計也是五年後換代了！ 這一代湧五年沒什麼問題！??????????,0
覺得重量，視覺效果非常的好，自己也安了必要的軟件，功能非常強大的電腦，比windows好用多了。,0
蘋果筆記本電腦收到了，外觀設計很好，很好看，做工很精緻，外觀設計很好看。這次購物我非常非常滿意，這是我喜歡的電腦。正品店舖，放心購買，客服態度也很OK，整個購物過程非常順利！下次還會再來的！贊！,0
剛剛拿回來，試用期，運行速度：挺快，屏幕效果：逼真，清晰，散熱性能：特別好，外形外觀：大氣，輕薄程度：一般，其他特色：快捷欄，散熱能力：強，運行速度：快,0
心心唸唸的MacBook Pro終於上手了，趕上618大促，到手挺划算的，一個不錯的生產力工具，速度很快，第二天就到貨了，開心的開箱，屏幕效果：顯示完美,0
體驗了幾天才來評價非常好用。最新款完全就是理想型的生產力。外型設計可以接受，習慣就好。軟件運行非常流暢。音質一流。,0
一直想買一台蘋果電腦，決定下單這款電腦是因為同事推薦的，屏幕大小和小色彩效果 運行速度 散熱性能 清薄適中 都整非常不錯，所以雙十一有貨時就下單啦，用了一段時間，確實很不錯，大家可以放心購買啦！,0
非常激動，第一次買這麼貴的筆記本，兩個字，好用，用設計sketch，非常滿足,0
運行速度：快  其實主要是在外面用來寫文檔 ，屏幕效果：好啊 肉眼看來很不錯了已經，散熱性能：都不熱好嗎，外形外觀：經典，輕薄程度：看起來輕薄 又小，其他特色：方便攜帶 就是為外出準備的 家裡已經有macmini了,0
起初對m1抱有期待，拿到本子後 嘗試了很多軟件，基本上都適配了 arm64；開發常用軟件都可以用，m1編譯項目很出色；速度很快 散熱系統非常好，不像原來 Intel平台只要編譯筆記本就燙手的不行； 就拿這個散熱和電池耐用程度來講，非常贊，這波不虧，運行速度：非常快，屏幕效果：視網膜屏幕，相當柔和，散熱性能：基本不感覺很燙，性能強悍，外形外觀：屏幕更窄了，，輕薄程度：輕薄，重量比任何windos本都好輕,0
京東的物流一直覺得很靠譜 但是這次真的是嚇著我了，直接放到一樓的快遞架子上 沒有電話通知 我都不知道到了 ，這種數碼產品 一直是京東購買 相信京東的品牌 電腦用的很好 目前沒有任何問題,0
用了幾個月才來評價的，這個電腦電池耐用，不發熱，不建議安裝windows虛擬機，因為這個系統太好用，做java開發很給力。,0
macbookpro非常不錯，用起來非常快，用到現在風扇都沒有轉過。輕辦公綽綽有餘。推薦大家有錢直接上頂配。顏色經典。摸上去涼涼的。屏幕顯示效果無敵克拉斯。,0
最好的屏幕 最好的揚聲器 最好的做工 這就是目前最好的筆記本電腦 miniled的顯示效果無敵 非常值得購買,0
運行速度：很快，屏幕效果：顯示很棒，外形外觀：很好看  ，音效非常好,0
先說一下，M1剛出來的時候就在觀望，一直想等m2又想入手m1，猶猶豫豫這麼久，還是下狠心買了，今天凌晨2點下的單，今天中午就到了，這次還有活動送了這麼多贈品，藍牙耳機也是京東買的，一起到了，不得不說，京東快遞真的快。，說說筆記本吧，用了一個下午來評價，雖然是8G版本，我可以很負責任的說 百分之99.99的人用8G版本就夠了，買來準備用來剪輯視頻，fcpx就不說了完美適配，也試了試Pr m1版，流暢度還行，跟fcpx比就差遠了，一如既往的優秀屏幕，超長的續航，非常滿意的一次購物，值了。,0
東西很不錯，開心，京東的價格真的很划算，買到的東西跟蘋果官網是一致的，很好很不錯，很滿意，作為忠實用戶，還是很放心京東的！,0
輕薄程度：方便攜帶，比Air略沉，外觀材質：顏值100分，顯示效果：顯示效果特別好，散熱效果：沒有運行大型軟件，不做評價，顏值沒得說，屏幕，鍵盤都很舒適，大型軟件還沒有裝，不知道運氣起來卡不卡，總體挺好的。,0
買給老婆的禮物，她很喜歡。，運行速度：流暢，屏幕效果：100分，散熱性能：目前滿意，外形外觀：漂亮大氣，貴族氣息撲面而來，輕薄程度：適中，其他特色：鍵盤小觸屏科技感十足，散熱能力：待後續追評，運行速度：快到飛起,0
剛買回來很期待的試手一下，到手第一感覺就是很激動，迫不及待的拆開了，本想買聯想小新 Air 呢，最後經過深思熟慮還是選擇了 Mac book pro ，終究還是逃不過蘋果真香定律,0
